State,District,Market,StateDistrictMarket,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Bihar,Kishanganj,Bahadurganj,BiharKishanganjBahadurganj,Bhindi(Ladies Finger),Bhindi,FAQ,28/07/2023,2000,2200,2100
Bihar,Kishanganj,Bahadurganj,BiharKishanganjBahadurganj,Brinjal,Arkasheela Mattigulla,FAQ,28/07/2023,2800,3000,2900
Bihar,Kishanganj,Bahadurganj,BiharKishanganjBahadurganj,Green Chilli,Green Chilly,FAQ,28/07/2023,4000,4500,4300
Bihar,Kishanganj,Bahadurganj,BiharKishanganjBahadurganj,Onion,1st Sort,FAQ,28/07/2023,1800,2000,1900
Bihar,Kishanganj,Bahadurganj,BiharKishanganjBahadurganj,Pointed gourd (Parval),Other,FAQ,28/07/2023,2200,2400,2300
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Apple,Other,Large,28/07/2023,10000,25000,20000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Bottle gourd,Other,FAQ,28/07/2023,1000,2500,2200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Cauliflower,Other,FAQ,28/07/2023,1000,3000,2500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Cucumbar(Kheera),Other,FAQ,28/07/2023,800,1500,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Ginger(Green),Other,FAQ,28/07/2023,7000,12000,12000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Green Chilli,Other,FAQ,28/07/2023,2000,4000,3500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Lemon,Other,FAQ,28/07/2023,1500,2500,2200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Mango,Other,Medium,28/07/2023,1000,4000,3000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Mousambi(Sweet Lime),Other,Medium,28/07/2023,3000,4500,4000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Onion,Other,FAQ,28/07/2023,800,1800,1500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Peas Wet,Other,FAQ,28/07/2023,4000,8000,6000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Plum,Other,Medium,28/07/2023,3000,5000,4000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Pomegranate,Other,Medium,28/07/2023,8000,12000,10000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Potato,Other,FAQ,28/07/2023,400,1400,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),ChandigarhChandigarhChandigarh(Grain/Fruit),Pumpkin,Other,FAQ,28/07/2023,500,1000,800
Chattisgarh,Balodabazar,Kasdol,ChattisgarhBalodabazarKasdol,Paddy(Dhan)(Common),Paddy,FAQ,28/07/2023,1350,1360,1355
Chattisgarh,Bijapur,Bharamgarh,ChattisgarhBijapurBharamgarh,Tamarind Seed,Tamarind Seed,FAQ,28/07/2023,3000,3200,3100
Chattisgarh,Bijapur,Bhopalpattnam,ChattisgarhBijapurBhopalpattnam,Tamarind Seed,Tamarind Seed,FAQ,28/07/2023,3000,3200,3100
Chattisgarh,Bijapur,Bijapur,ChattisgarhBijapurBijapur,Tamarind Seed,Tamarind Seed,FAQ,28/07/2023,3000,3200,3100
Chattisgarh,Bilaspur,Takhatpur,ChattisgarhBilaspurTakhatpur,Lak(Teora),Lak (Whole),FAQ,28/07/2023,3200,3200,3200
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Apple,Apple,Large,28/07/2023,13000,13500,13300
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Banana,Banana - Ripe,Large,28/07/2023,3000,3300,3200
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Beetroot,Beetroot,FAQ,28/07/2023,2000,2500,2300
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Bhindi(Ladies Finger),Bhindi,FAQ,28/07/2023,4500,4700,4600
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Bitter gourd,Bitter Gourd,FAQ,28/07/2023,2400,2600,2500
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Bottle gourd,Bottle Gourd,FAQ,28/07/2023,1100,1300,1200
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Brinjal,Brinjal,FAQ,28/07/2023,2800,3000,2900
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Cabbage,Cabbage,FAQ,28/07/2023,900,1100,1000
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Capsicum,Capsicum,FAQ,28/07/2023,5000,5200,5100
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Cauliflower,Cauliflower,FAQ,28/07/2023,2400,2600,2500
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Cluster beans,Cluster Beans,FAQ,28/07/2023,3500,3700,3600
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Drumstick,Drumstick,FAQ,28/07/2023,2000,2200,2100
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Green Chilli,Green Chilly,FAQ,28/07/2023,4200,4500,4400
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Lemon,Lemon,FAQ,28/07/2023,2200,2400,2300
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Mango,Other,Large,28/07/2023,4200,4400,4300
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Onion,Other,FAQ,28/07/2023,1100,1300,1200
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Orange,Orange,Large,28/07/2023,3300,3500,3400
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Papaya,Papaya,Large,28/07/2023,2000,2200,2100
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Pomegranate,Pomogranate,Large,28/07/2023,17000,17200,17100
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Potato,Other,FAQ,28/07/2023,1400,1600,1500
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Pumpkin,Pumpkin,FAQ,28/07/2023,900,1100,1000
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Raddish,Raddish,FAQ,28/07/2023,1500,1700,1600
Chattisgarh,Bilaspur,Tiphra,ChattisgarhBilaspurTiphra,Spinach,Other,FAQ,28/07/2023,2500,2800,2600
Chattisgarh,Dhamtari,Belarbahara,ChattisgarhDhamtariBelarbahara,Paddy(Dhan)(Common),I.R. 36,FAQ,28/07/2023,1500,1500,1500
Chattisgarh,Dhamtari,Boraee,ChattisgarhDhamtariBoraee,Maize,Medium,FAQ,28/07/2023,2000,2000,2000
Chattisgarh,Dhamtari,Boraee,ChattisgarhDhamtariBoraee,Paddy(Dhan)(Common),I.R. 36,FAQ,28/07/2023,1500,1550,1500
Chattisgarh,Dhamtari,Gattasilli,ChattisgarhDhamtariGattasilli,Paddy(Dhan)(Common),I.R. 36,FAQ,28/07/2023,1550,1550,1550
Chattisgarh,Dhamtari,Nagari,ChattisgarhDhamtariNagari,Paddy(Dhan)(Common),I.R. 36,FAQ,28/07/2023,1800,1800,1800
Chattisgarh,Kabirdham,Kawardha,ChattisgarhKabirdhamKawardha,Soyabean,Yellow,FAQ,28/07/2023,4491,4511,4497
Chattisgarh,Kabirdham,Kawardha,ChattisgarhKabirdhamKawardha,Wheat,Deshi,FAQ,28/07/2023,2200,2200,2200
Chattisgarh,Kanker,Bhanupratappur,ChattisgarhKankerBhanupratappur,Maize,Hybrid/Local,FAQ,28/07/2023,1500,1600,1550
Chattisgarh,Kanker,Charama,ChattisgarhKankerCharama,Paddy(Dhan)(Common),Other,FAQ,28/07/2023,1900,2100,2000
Chattisgarh,Kanker,Korar,ChattisgarhKankerKorar,Maize,Hybrid/Local,FAQ,28/07/2023,1500,1600,1550
Chattisgarh,Kanker,Lakhanpuri,ChattisgarhKankerLakhanpuri,Paddy(Dhan)(Common),Other,FAQ,28/07/2023,1900,2100,2000
Chattisgarh,Kanker,Narharpur,ChattisgarhKankerNarharpur,Paddy(Dhan)(Common),Other,FAQ,28/07/2023,1900,2100,2000
Chattisgarh,Kanker,Sambalpur,ChattisgarhKankerSambalpur,Mahua Seed(Hippe seed),Other,FAQ,28/07/2023,2500,2500,2500
Chattisgarh,Kanker,Sambalpur,ChattisgarhKankerSambalpur,Paddy(Dhan)(Common),Paddy Coarse,FAQ,28/07/2023,1500,1500,1500
Chattisgarh,Koria,Baikunthpur,ChattisgarhKoriaBaikunthpur,Mahua,Other,FAQ,28/07/2023,3100,3100,3100
Chattisgarh,Koria,Baikunthpur,ChattisgarhKoriaBaikunthpur,Maize,Other,FAQ,28/07/2023,1965,1965,1965
Chattisgarh,Koria,Baikunthpur,ChattisgarhKoriaBaikunthpur,Wheat,Other,FAQ,28/07/2023,2130,2130,2130
Chattisgarh,Mungeli,Lormi,ChattisgarhMungeliLormi,Paddy(Dhan)(Common),Paddy fine,FAQ,28/07/2023,1800,1850,1820
Chattisgarh,Mungeli,Sargaon,ChattisgarhMungeliSargaon,Paddy(Dhan)(Common),Common,FAQ,28/07/2023,1700,1875,1770
Chattisgarh,Raigarh,Raigarh,ChattisgarhRaigarhRaigarh,Onion,Other,FAQ,28/07/2023,1500,2200,1800
Chattisgarh,Raigarh,Raigarh,ChattisgarhRaigarhRaigarh,Potato,Other,FAQ,28/07/2023,1300,2000,1600
Chattisgarh,Raigarh,Raigarh,ChattisgarhRaigarhRaigarh,Tomato,Other,FAQ,28/07/2023,9500,10000,9500
Chattisgarh,Raipur,Abhanpur,ChattisgarhRaipurAbhanpur,Paddy(Dhan)(Common),I.R.-64,FAQ,28/07/2023,2100,2100,2100
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Apple,Apple,Medium,28/07/2023,14000,18000,16000
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Banana,Banana - Ripe,Medium,28/07/2023,3000,6000,4500
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Bhindi(Ladies Finger),Bhindi,FAQ,28/07/2023,2000,3000,2500
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Bitter gourd,Bitter Gourd,FAQ,28/07/2023,2400,2800,2600
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Brinjal,Brinjal,FAQ,28/07/2023,1900,2500,2200
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Cabbage,Cabbage,FAQ,28/07/2023,1200,1600,1400
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Capsicum,Capsicum,FAQ,28/07/2023,4500,5500,5000
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Lemon,Lemon,FAQ,28/07/2023,2000,3000,2500
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Mango,Badami,Medium,28/07/2023,5000,7000,6000
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Onion,Onion,FAQ,28/07/2023,1600,2000,1800
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Potato,Potato,FAQ,28/07/2023,1400,1800,1600
Chattisgarh,Rajnandgaon,Rajnandgaon,ChattisgarhRajnandgaonRajnandgaon,Raddish,Raddish,FAQ,28/07/2023,1200,1600,1400
Chattisgarh,Surajpur,Pratappur,ChattisgarhSurajpurPratappur,Maize,Local,FAQ,28/07/2023,2000,2000,2000
Chattisgarh,Surajpur,Surajpur,ChattisgarhSurajpurSurajpur,Maize,Fine,FAQ,28/07/2023,1965,1965,1965
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Arhar (Tur/Red Gram)(Whole),Hybrid,FAQ,28/07/2023,4000,8255,8250
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Bengal Gram(Gram)(Whole),Other,FAQ,28/07/2023,3255,4975,4900
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Castor Seed,Castor seed,FAQ,28/07/2023,5850,6110,6000
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Corriander seed,Coriander Seed,FAQ,28/07/2023,4250,8060,6690
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Cotton,Other,FAQ,28/07/2023,4500,7300,6895
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Green Gram (Moong)(Whole),Hybrid,FAQ,28/07/2023,7100,7500,7500
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Ground Nut Seed,Ground Nut Seed,FAQ,28/07/2023,10150,11975,11150
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Groundnut,Big (With Shell),FAQ,28/07/2023,5750,9015,8510
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Groundnut,Bold,FAQ,28/07/2023,6500,8650,8170
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Groundnut (Split),Groundnut(Split),FAQ,28/07/2023,7375,10150,9850
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Jowar(Sorghum),Jowar ( White),FAQ,28/07/2023,4200,4635,4375
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,28/07/2023,13310,17325,16250
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,28/07/2023,17250,17405,17380
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,28/07/2023,8500,18000,17000
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Soyabean,Soyabeen,FAQ,28/07/2023,3500,4750,4700
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Wheat,Lokwan,FAQ,28/07/2023,2490,2580,2555
Gujarat,Amreli,Amreli,GujaratAmreliAmreli,Wheat,Rajasthan Tukdi,FAQ,28/07/2023,2305,2790,2480
Gujarat,Amreli,Babra,GujaratAmreliBabra,Cotton,Other,FAQ,28/07/2023,7025,7325,7175
Gujarat,Amreli,Babra,GujaratAmreliBabra,Groundnut,Other,FAQ,28/07/2023,6175,6875,6825
Gujarat,Amreli,Bagasara,GujaratAmreliBagasara,Arhar (Tur/Red Gram)(Whole),777 New Ind,FAQ,28/07/2023,8525,8525,8525
Gujarat,Amreli,Bagasara,GujaratAmreliBagasara,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28/07/2023,4275,4900,4585
Gujarat,Amreli,Bagasara,GujaratAmreliBagasara,Corriander seed,"A-1, Green",FAQ,28/07/2023,6050,6975,6510
Gujarat,Amreli,Bagasara,GujaratAmreliBagasara,Cotton,Other,FAQ,28/07/2023,5000,6700,5850
Gujarat,Amreli,Bagasara,GujaratAmreliBagasara,Jowar(Sorghum),Annigeri,FAQ,28/07/2023,2100,4625,3360
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Bhindi(Ladies Finger),Bhindi,FAQ,28/07/2023,3500,4000,3750
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Brinjal,Other,FAQ,28/07/2023,3250,4050,3700
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Cabbage,Cabbage,FAQ,28/07/2023,1400,2000,1850
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Cauliflower,Cauliflower,FAQ,28/07/2023,6500,7000,6850
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Coriander(Leaves),Coriander,FAQ,28/07/2023,6300,7000,6750
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Ginger(Green),Green Ginger,FAQ,28/07/2023,13000,16000,15500
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Green Chilli,Green Chilly,FAQ,28/07/2023,3450,4000,3800
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Guar,Gwar,FAQ,28/07/2023,6400,7000,6750
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Lemon,Lemon,FAQ,28/07/2023,1250,2000,1600
Gujarat,Amreli,Damnagar,GujaratAmreliDamnagar,Tomato,Local,FAQ,28/07/2023,10000,13000,12500
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,28/07/2023,1800,2205,2003
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28/07/2023,4300,4885,4593
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Cotton,Narma BT Cotton,FAQ,28/07/2023,6450,7355,6903
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Groundnut,Big (With Shell),FAQ,28/07/2023,7000,7815,7408
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Jowar(Sorghum),Jowar ( White),FAQ,28/07/2023,2500,4700,3600
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,28/07/2023,13500,16650,15075
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,28/07/2023,15000,18200,16600
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Wheat,Bansi,FAQ,28/07/2023,2350,2655,2503
Gujarat,Amreli,Savarkundla,GujaratAmreliSavarkundla,Wheat,Lokwan,FAQ,28/07/2023,2300,2620,2460
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Bajra(Pearl Millet/Cumbu),Other,FAQ,28/07/2023,1755,2392.5,2225
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Castor Seed,Other,FAQ,28/07/2023,6226.25,6366.25,6325
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Groundnut,Other,FAQ,28/07/2023,6255,7355,7000
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Guar Seed(Cluster Beans Seed),Other,FAQ,28/07/2023,5280,5925,5750
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Mustard,Other,FAQ,28/07/2023,5155,5425,5305
Gujarat,Banaskanth,Deesa,GujaratBanaskanthDeesa,Wheat,Other,FAQ,28/07/2023,2105,2195,2175
Gujarat,Banaskanth,Deesa(Bhildi),GujaratBanaskanthDeesa(Bhildi),Bajra(Pearl Millet/Cumbu),Other,FAQ,28/07/2023,2000,2410,2250
Gujarat,Banaskanth,Deesa(Bhildi),GujaratBanaskanthDeesa(Bhildi),Castor Seed,Other,FAQ,28/07/2023,6305,6355,6350
Gujarat,Banaskanth,Deesa(Bhildi),GujaratBanaskanthDeesa(Bhildi),Rajgir,Other,FAQ,28/07/2023,11500,12175,12000
Gujarat,Banaskanth,Deesa(Bhildi),GujaratBanaskanthDeesa(Bhildi),Wheat,Other,FAQ,28/07/2023,2150,2210,2200
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Apple,Other,Medium,28/07/2023,21000,22500,21750
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Banana,Other,Medium,28/07/2023,2750,3400,3075
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Bhindi(Ladies Finger),Other,FAQ,28/07/2023,1500,2200,1850
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Bottle gourd,Other,FAQ,28/07/2023,1750,2050,1900
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Brinjal,Other,FAQ,28/07/2023,3000,3700,3350
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Cabbage,Other,FAQ,28/07/2023,2000,2650,2325
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Cauliflower,Other,FAQ,28/07/2023,3500,4000,3750
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Chikoos(Sapota),Other,Medium,28/07/2023,8000,9000,8500
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Coriander(Leaves),Other,FAQ,28/07/2023,7000,8000,7500
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Cucumbar(Kheera),Other,FAQ,28/07/2023,1000,1650,1325
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Gram Raw(Chholia),Other,FAQ,28/07/2023,8000,9050,8525
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Green Chilli,Other,FAQ,28/07/2023,5000,6250,5625
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Guar,Other,FAQ,28/07/2023,7000,8250,7625
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Lemon,Other,FAQ,28/07/2023,2500,3150,2825
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Mousambi(Sweet Lime),Other,Medium,28/07/2023,1250,5150,3200
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Onion,Other,FAQ,28/07/2023,700,1350,1025
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Onion Green,Other,FAQ,28/07/2023,4000,4600,4300
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Orange,Other,Medium,28/07/2023,11000,12150,11575
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Pointed gourd (Parval),Other,FAQ,28/07/2023,3500,4000,3750
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Pomegranate,Other,Medium,28/07/2023,10000,11250,10625
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Potato,Other,FAQ,28/07/2023,500,1300,900
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Ridgeguard(Tori),Other,FAQ,28/07/2023,3500,4500,4000
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),GujaratBanaskanthDeesa(Deesa Veg Yard),Tomato,Other,FAQ,28/07/2023,9000,10350,9675
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,28/07/2023,1615,2755,2185
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Castor Seed,Other,FAQ,28/07/2023,6250,6400,6325
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Guar Seed(Cluster Beans Seed),Other,FAQ,28/07/2023,5700,5700,5700
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Methi Seeds,Other,FAQ,28/07/2023,6855,6855,6855
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Mustard,Other,FAQ,28/07/2023,5150,5375,5260
Gujarat,Banaskanth,Dhanera,GujaratBanaskanthDhanera,Wheat,Other,FAQ,28/07/2023,2030,2030,2030
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,28/07/2023,1755,2255,2005
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Castor Seed,Castor seed,FAQ,28/07/2023,6280,6370,6325
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Groundnut,Groundnut seed,FAQ,28/07/2023,6255,7700,6977
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Mustard,Mustard,FAQ,28/07/2023,5105,5405,5255
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Rajgir,Other,FAQ,28/07/2023,11955,12125,12040
Gujarat,Banaskanth,Palanpur,GujaratBanaskanthPalanpur,Wheat,Other,FAQ,28/07/2023,2190,2275,2232
Gujarat,Banaskanth,Panthawada,GujaratBanaskanthPanthawada,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,28/07/2023,1830,2105,1967.5
Gujarat,Banaskanth,Panthawada,GujaratBanaskanthPanthawada,Castor Seed,Castor seed,FAQ,28/07/2023,6310,6380,6345
Gujarat,Banaskanth,Panthawada,GujaratBanaskanthPanthawada,Mustard,Other,FAQ,28/07/2023,5055,5310,5182.5
Gujarat,Banaskanth,Panthawada,GujaratBanaskanthPanthawada,Wheat,Other,FAQ,28/07/2023,2250,2250,2250
Gujarat,Banaskanth,Vav,GujaratBanaskanthVav,Cummin Seed(Jeera),Other,FAQ,28/07/2023,45250,59505,52377.5
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Bhindi(Ladies Finger),Bhindi,FAQ,28/07/2023,2400,3500,3000
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Bitter gourd,Bitter Gourd,FAQ,28/07/2023,3600,4500,4000
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Bottle gourd,Bottle Gourd,FAQ,28/07/2023,2000,3000,2500
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Brinjal,Brinjal,FAQ,28/07/2023,3200,5000,4000
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Cabbage,Cabbage,FAQ,28/07/2023,600,1600,900
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Cauliflower,Cauliflower,FAQ,28/07/2023,1500,3500,2300
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Cucumbar(Kheera),Cucumbar,FAQ,28/07/2023,1200,1600,1300
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Drumstick,Drumstick,FAQ,28/07/2023,3000,4000,3500
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Ginger(Green),Green Ginger,FAQ,28/07/2023,8500,13500,9500
Gujarat,Bharuch,Ankleshwar,GujaratBharuchAnkleshwar,Green Chilli,Green Chilly,FAQ,28/07/2023,2500,7000,5000
